1/4/2020,1:45,18.13171078,0,0,0,0,0,0,3.403861003,3793.893485,0,0,0,0,450.0767204,222.1621204,1274.385723,119.4792258,279.1163764,0,0,58963.95188,5057.952098,53966.71447,11.26322005,226.9204641,79.11632466,0,0,0,0,0,636.4868842,3575.166765,101.1928248,295.4571507
1/4/2020,2:00,19.54701121,0,0,0,0,0,0,3.031369539,3717.893571,0,0,0,0,444.0497012,219.1413124,1274.386772,117.2663407,278.264065,0,0,58898.33645,5051.599883,53922.78564,10.96005907,223.968332,78.04766915,0,0,0,0,0,607.1294477,3568.398016,100.4578286,293.2866641
1/4/2020,2:15,23.97728493,0,0,0,0,0,0,2.633949722,3664.001907,0,0,0,0,438.5413271,216.4097202,1274.568052,115.1567446,277.3158473,0,0,58834.20282,5045.3903,53877.09518,10.64747157,221.0311685,77.04320344,0,0,0,0,0,576.4229524,3561.486206,99.71025964,291.0793188
1/4/2020,2:30,28.68670508,0,0,0,0,0,0,2.255515626,3610.181954,0,0,0,0,432.9628783,213.6717155,1274.749306,113.0657114,276.3681605,0,0,58770.09488,5039.182397,53831.41909,10.33780021,218.0443791,76.09410461,0,0,0,0,0,545.8193285,3554.560472,98.96418517,288.8766608
1/4/2020,2:45,33.65614096,0,0,0,0,0,0,1.8970953,3556.43375,0,0,0,0,427.3116105,210.9269035,1274.930533,110.993625,275.4210077,0,0,58706.01265,5032.976174,53785.75737,10.03107836,215.0049096,75.22060724,0,0,0,0,0,515.3187094,3547.620726,98.21961269,286.6787146
1/4/2020,3:00,38.90298278,24.36330759,0,0,0,0,0,1.559900212,3502.757332,0,0,0,0,421.5845952,208.1748655,1275.111734,108.9409047,274.474392,0,0,58641.95612,5026.771635,53740.11004,9.727340337,211.909351,74.38149059,0,0,0,0,0,484.9212291,3540.666882,97.47654978,284.485505
1/4/2020,3:15,73.20757815,45.97455781,0,0,0,0,0,1.263286861,3465.627281,0,0,0,0,415.082988,205.0864995,1275.400992,106.7840034,273.5841293,0,0,58581.35928,5020.901461,53703.0632,9.482978575,208.6950639,73.53474773,0,0,0,0,0,453.3324448,3533.314059,96.69414266,282.1764751
1/4/2020,3:30,123.5112667,71.75951908,0,0,0,0,0,0.988243527,3428.531689,0,0,0,0,408.4779101,201.987866,1275.690183,104.6500541,272.6943478,0,0,58520.78547,5015.032799,53666.02585,9.240626037,205.4140582,72.69614742,0,0,0,0,0,421.8561189,3525.945334,95.91343373,279.872776
1/4/2020,3:45,188.0910628,100.8949171,2.861737186,0,0,0,0,0.736642686,3391.470568,0,0,0,0,401.7642581,198.8782532,1275.979307,102.5397581,271.8050504,0,0,58460.23469,5009.165649,53628.99798,9.00030265,202.0611236,71.86592494,0,0,0,0,0,390.4924054,3518.5606,95.13443207,277.5744375
1/4/2020,4:00,262.5058211,132.84274,9.190815828,0,31939.09202,0,0,0.510943325,3354.443929,0,0,0,0,394.9364951,195.7568967,1276.268363,100.4539275,270.9162396,0,0,58399.70695,5003.300015,53591.97959,8.762028856,198.6302729,71.04433932,0,0,0,0,0,359.2414594,3511.159749,94.35714683,275.2814895
